0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0
2|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0
2|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0
2|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0
2|1|0|3|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0
5|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0
5|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0
5|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|1|1|1|0|2|0|2|2|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3|3|3|3|3|1|4|0|3|3|3|0|0|0|0|0
3|3|3|3|3|1|4|0|3|3|3|0|0|0|0|0
3|3|3|3|3|1|4|0|3|3|3|0|0|0|0|0
3|3|3|3|3|1|4|0|3|3|3|0|0|0|0|0
3|3|3|3|3|1|4|0|3|3|3|0|0|0|0|0
3|3|3|3|3|3|0|0|3|3|3|0|0|0|0|0
3|3|3|3|3|3|0|0|3|3|3|0|0|0|0|0
3|3|3|3|3|3|0|0|3|3|3|0|0|0|0|0
3|3|3|3|3|3|0|0|3|3|3|0|0|0|0|0
3|3|3|3|3|3|0|0|3|3|3|0|0|0|0|0
3|3|3|3|3|0|1|0|0|0|0|0|0|0|0|0
3|3|3|3|3|0|1|0|0|0|0|0|0|0|0|0
3|3|3|3|3|0|1|0|0|0|0|0|0|0|0|0
3|3|3|3|3|0|1|0|0|0|0|0|0|0|0|0
3|3|3|3|3|0|1|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|3|3|0|0|0|0|0|9|0|0|0|0|0|0|0
3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2|2|2|2|2|2|0|0|1|1|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
5|7|0|0|0|0|0|0|4|0|0|0|0|0|0|0
5|7|0|0|0|0|0|0|4|0|0|0|0|0|0|0
5|7|0|0|0|0|0|0|4|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|1|1|0|0|0|1|1|1|0|1|1|0|0
0|1|1|1|1|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|1|1|1|0|1|0|1|1|0|0|0|0|0|0
1|1|1|1|1|1|1|0|1|1|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|1|1|1|0|2|0|2|2|0|0|0|0|0|0
2|1|1|1|1|0|2|0|2|2|0|0|0|0|0|0
1|1|1|1|1|0|2|0|2|2|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3|3|3|3|3|4|4|0|4|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4|4|3|0|0|4|4|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0
0|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0
0|1|0|1|1|0|0|0|1|1|1|1|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
3|1|0|1|1|0|4|0|1|1|0|0|0|0|0|0
3|1|0|1|1|0|4|0|1|1|4|0|0|0|0|0
3|1|0|1|1|0|0|0|1|1|4|4|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2|2|2|2|2|2|0|0|1|1|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2|2|2|2|2|2|0|0|1|1|1|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0
0|1|0|0|0|4|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|4|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|4|0|0|0|0|0|0|0|0|0|0
3|2|2|4|4|11|0|5|2|2|0|0|0|0|0|0
3|2|2|4|4|0|0|0|2|2|0|4|4|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
2|2|2|2|2|2|0|0|1|1|1|0|0|0|0|0
2|2|2|2|2|2|0|0|1|1|1|0|0|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
7|3|4|4|4|0|0|0|4|4|0|1|1|0|0|0
0|1|0|0|0|3|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
5|3|0|3|3|0|1|1|3|3|3|3|1|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|2|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0
2|2|2|2|2|1|0|0|2|2|0|0|0|0|0|0
